# Genepanel: Immun Version: 02 Date: 2016-08-10
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
18	56338617	56417371	NM_006785.3	0	+	MALT1	PCASP1	ENSG00000172175	ENST00000348428	56338875	56415074	56338617,56348401,56363597,56367672,56376609,56377207,56378152,56381314,56383166,56390279,56400628,56401538,56402433,56409096,56411569,56412897,56414636	56339084,56348568,56363719,56367823,56376788,56377304,56378185,56381341,56383199,56390483,56400806,56401613,56402561,56409246,56411727,56413023,56417371
1	11086579	11107296	NM_006610.3	0	-	MASP2		ENSG00000009724	ENST00000400897	11086941	11107264	11086579,11090232,11090804,11094884,11097749,11102931,11103395,11105464,11106612,11106947,11107259	11087705,11090307,11090939,11094963,11097868,11103079,11103592,11105596,11106790,11107176,11107296
10	54525139	54531460	NM_000242.2	0	-	MBL2	COLEC1	ENSG00000165471	ENST00000373968	54527896	54531395	54525139,54529006,54530429,54531208	54528270,54529075,54530546,54531460
X	21857655	21903541	NM_015884.3	0	+	MBTPS2	S2P	ENSG00000012174	ENST00000379484	21857852	21900773	21857655,21861287,21863288,21869626,21871493,21886584,21887615,21896159,21896614,21899014,21900550	21857927,21861436,21863502,21869730,21871621,21886703,21887796,21896254,21896810,21899090,21903541
8	48872762	48890719	NM_005914.3	0	+	MCM4	CDC54,hCdc21,P1-Cdc21,MGC33310	ENSG00000104738	ENST00000262105	48873704	48889338	48872762,48874075,48874612,48874864,48875323,48875504,48877133,48878746,48879924,48882357,48883070,48883900,48885416,48887293,48888274,48889245	48873774,48874240,48874776,48874966,48875419,48875600,48877272,48878967,48880045,48882617,48883436,48884028,48885624,48887522,48888408,48890719
16	3292027	3306627	NM_000243.2	0	-	MEFV	FMF,TRIM20	ENSG00000103313	ENST00000219596	3293140	3306587	3292027,3293859,3294253,3294472,3296524,3297015,3298908,3299430,3304157,3306310	3293694,3293892,3294286,3294588,3296547,3297246,3299004,3299780,3304790,3306627
2	238395861	238463961	NM_024101.6	0	+	MLPH	l1Rk3,l(1)-3Rk,Slac-2a,ln,exophilin-3	ENSG00000115648	ENST00000264605	238402069	238462235	238395861,238402045,238419216,238419631,238427181,238428552,238434243,238436019,238443206,238448990,238449444,238451209,238455248,238457863,238460979,238462208	238396080,238402179,238419438,238419744,238427291,238428672,238434448,238436159,238443290,238449176,238449600,238451302,238455326,238457921,238461080,238463961
17	56347216	56358296	NM_000250.1	0	-	MPO		ENSG00000005381	ENST00000225275	56348016	56358119	56347216,56349015,56350108,56350774,56352902,56355187,56356368,56356657,56356883,56357199,56357726,56357965	56348224,56349253,56350279,56351030,56353063,56355506,56356575,56356787,56357007,56357375,56357820,56358296
11	94150468	94227040	NM_005591.3	0	-	MRE11A	ATLD	ENSG00000020922	ENST00000323929	94153290	94225967	94150468,94163076,94168997,94170342,94178975,94180384,94189441,94192573,94194101,94197278,94200978,94203636,94204739,94209454,94211900,94212839,94219089,94223998,94225947,94226956	94153347,94163152,94169065,94170401,94179059,94180604,94189504,94192747,94194202,94197405,94201059,94203808,94204925,94209569,94212042,94212927,94219250,94224131,94226072,94227040
11	60223281	60238225	NM_021950.3	0	+	MS4A1	B1,Bp35,MS4A2	ENSG00000156738	ENST00000345732	60229847	60235941	60223281,60229831,60230474,60231760,60233393,60234431,60235722	60223418,60230006,60230594,60231817,60233630,60234533,60238225
14	64854758	64926725	NM_005956.3	0	+	MTHFD1		ENSG00000100714	ENST00000216605	64855145	64925021	64854758,64867510,64877807,64879189,64882075,64882356,64884605,64886531,64891521,64892447,64892736,64894054,64896901,64898249,64898504,64902286,64905813,64906843,64908102,64908771,64908980,64911410,64914934,64916162,64920471,64921440,64924931,64926476	64855186,64867595,64877867,64879243,64882212,64882457,64884742,64886643,64891649,64892545,64892910,64894191,64896948,64898357,64898579,64902389,64905890,64906984,64908171,64908883,64909120,64911452,64915035,64916340,64920579,64921593,64925025,64926725
12	110011499	110035075	NM_000431.3	0	+	MVK	LRBP,MK	ENSG00000110921	ENST00000228510	110012627	110034382	110011499,110012613,110013802,110017606,110019199,110023826,110024558,110028575,110029045,110032832,110034230	110011678,110012705,110013950,110017751,110019355,110023930,110024604,110028666,110029162,110032986,110035075
3	38179968	38184512	NM_002468.4	0	+	MYD88		ENSG00000172936	ENST00000396334	38180152	38182777	38179968,38181354,38181878,38182247,38182622	38180519,38181489,38182059,38182339,38184512
22	36677322	36784112	NM_002473.5	0	-	MYH9	NMMHCA,NMHC-II-A,MHA,FTNS,EPSTS	ENSG00000100345	ENST00000216181	36678713	36745281	36677322,36680138,36680448,36681166,36681703,36681910,36682763,36684297,36684772,36685130,36688031,36689374,36689804,36690137,36690977,36691550,36692888,36694964,36696172,36696896,36697579,36698613,36700040,36701078,36701975,36702459,36705326,36708093,36710189,36712561,36714251,36715584,36716264,36716842,36717802,36718473,36722612,36723505,36737414,36744948,36783851	36678831,36680311,36680557,36681375,36681827,36681999,36682892,36684459,36684985,36685343,36688280,36689527,36689909,36690344,36691122,36691763,36693060,36695088,36696310,36697103,36697711,36698722,36700201,36701148,36702097,36702653,36705441,36708267,36710363,36712714,36714370,36715680,36716408,36716941,36717866,36718566,36722706,36723533,36737571,36745300,36784112
15	52599479	52821247	NM_000259.3	0	-	MYO5A	MYO5,GS1,MYR12	ENSG00000197535	ENST00000399231	52605892	52821003	52599479,52606319,52609244,52611256,52613555,52615551,52620048,52622549,52628659,52632392,52635313,52638557,52641014,52643450,52645801,52646067,52652164,52656750,52659227,52662365,52664320,52667500,52668543,52671821,52672018,52675287,52676357,52680025,52681434,52684126,52688512,52689397,52697483,52699488,52700255,52702529,52708341,52718026,52720594,52725371,52820976	52606045,52606400,52609419,52611539,52613706,52615641,52620203,52622696,52628753,52632591,52635394,52638658,52641023,52643678,52645855,52646211,52652278,52656899,52659321,52662614,52664560,52667657,52668755,52671930,52672105,52675385,52676519,52680109,52681560,52684267,52688594,52689663,52697590,52699596,52700337,52702673,52708498,52718171,52720766,52725482,52821247
8	90945563	90996899	NM_002485.4	0	-	NBN	ATV,AT-V2,AT-V1	ENSG00000104320	ENST00000265433	90947809	90996789	90945563,90949253,90955480,90958367,90960051,90965471,90967510,90970952,90976637,90982591,90983400,90990447,90992961,90993602,90994949,90996752	90947840,90949303,90955594,90958523,90960120,90965919,90967783,90971082,90976735,90982785,90983518,90990551,90993121,90993751,90995083,90996899
1	183524696	183559739	NM_000433.3	0	-	NCF2	p67phox,NOXA2	ENSG00000116701	ENST00000367535	183525252	183559464	183524696,183529230,183532329,183532568,183533139,183534838,183536054,183536338,183538276,183539914,183542319,183543621,183546733,183556029,183559290	183525365,183529408,183532441,183532720,183533165,183534914,183536123,183536480,183538320,183539974,183542427,183543756,183546842,183556112,183559739
22	37257029	37274059	NM_013416.3	0	+	NCF4	p40phox,SH3PXD4	ENSG00000100365	ENST00000397147	37257213	37272114	37257029,37260086,37260960,37263433,37266456,37267693,37268368,37271694,37273669	37257245,37260171,37261114,37263504,37266584,37267751,37268467,37272136,37274059
10	104154334	104162286	NM_001077494.3	0	+	NFKB2	LYT-10,p52,p105,NF-kB2,p49/p100	ENSG00000077150	ENST00000369966	104155716	104162133	104154334,104155644,104156009,104156205,104156481,104156660,104157058,104157283,104157737,104157968,104158141,104158495,104159044,104159333,104159836,104160034,104160411,104160703,104160936,104161205,104161501,104161804,104162008	104154531,104155737,104156091,104156246,104156580,104156812,104157165,104157442,104157842,104158054,104158280,104158621,104159254,104159475,104159951,104160248,104160581,104160806,104161088,104161275,104161674,104161916,104162286
14	35870715	35873960	NM_020529.2	0	-	NFKBIA	IKBA,MAD-3,IkappaBalpha	ENSG00000100906	ENST00000216797	35871218	35873850	35870715,35871599,35871976,35872355,35872895,35873623	35871266,35871869,35872065,35872566,35873004,35873960
2	219940045	220025587	NM_024782.2	0	-	NHEJ1	Cernunnos,XLF,FLJ12610	ENSG00000187736	ENST00000356853	219941102	220023084	219940045,219941967,219942810,220011401,220012378,220022193,220022907,220025441	219941177,219942086,219942928,220011460,220012517,220022406,220023084,220025587
5	177576464	177580961	NM_017838.3	0	-	NHP2	FLJ20479	ENSG00000145912	ENST00000274606	177576713	177580818	177576464,177577888,177580491,177580658	177576839,177577994,177580561,177580961
2	32449517	32490689	NM_001199139.1	0	-	NLRC4	CLAN1,ipaf,CLANA,CLANB,CLANC,CLAND,CLR2.1,CLAN	ENSG00000091106	ENST00000360906	32449541	32481844	32449517,32460469,32461315,32463200,32466101,32474675,32477487,32481843,32490663	32449834,32460637,32461408,32463371,32466194,32476670,32477748,32481962,32490689
17	5417437	5487832	NM_033004.3	0	-	NLRP1	KIAA0926,DKFZp586O1822,CARD7,NAC,CLR17.1,DEFCAP,VAMAS1	ENSG00000091592	ENST00000345221	5418073	5487277	5417437,5418792,5421065,5424200,5424843,5433800,5436141,5436623,5437216,5440170,5442734,5445176,5456705,5461658,5485178,5485989,5487006	5418393,5418837,5421207,5424332,5425106,5434024,5436304,5436704,5437308,5440260,5442905,5445347,5456876,5463363,5485382,5486166,5487832
19	54296854	54327657	NM_144687.3	0	-	NLRP12	RNO2,PYPAF7,Monarch1,PAN6,CLR19.3	ENSG00000142405	ENST00000324134	54297302	54327428	54296854,54299112,54301496,54304480,54307205,54308533,54310748,54312840,54318161,54327139	54297390,54299283,54301667,54304651,54307376,54308704,54310919,54314542,54318242,54327657
1	247581350	247612406	NM_004895.4	0	+	NLRP3	AGTAVPRL,AII,AVP,FCAS,FCU,NALP3,PYPAF1,MWS,CLR1.1	ENSG00000162711	ENST00000336119	247582096	247611806	247581350,247586531,247587148,247592886,247597404,247599271,247607273,247607952,247611706	247582379,247586651,247588901,247593057,247597575,247599442,247607444,247608123,247612406
16	50731049	50766988	NM_022162.2	0	+	NOD2	BLAU,CD,PSORAS1,CLR16.3,NLRC2	ENSG00000167207	ENST00000300589	50731154	50765730	50731049,50733398,50741765,50744468,50750497,50750801,50753835,50756532,50757211,50759399,50763728,50765657	50731227,50733865,50741871,50746284,50750581,50750885,50753919,50756616,50757295,50759483,50763812,50766988
15	34633916	34635362	NM_018648.3	0	-	NOP10	NOP10P,MGC70651	ENSG00000182117	ENST00000328848	34634168	34635274	34633916,34635220	34634309,34635362
1	115247084	115259515	NM_002524.4	0	-	NRAS	N-ras	ENSG00000213281	ENST00000369535	115251155	115258781	115247084,115250774,115251151,115252189,115256420,115258670,115259278	115250671,115250813,115251275,115252349,115256599,115258798,115259515
12	122064454	122079946	NM_032790.3	0	+	ORAI1	FLJ14466,CRACM1	ENSG00000182500	ENST00000330079	122064647	122079549	122064454,122078946	122064956,122079946
6	108362612	108395941	NM_014028.3	0	-	OSTM1	HSPC019,GL	ENSG00000081087	ENST00000193322	108365988	108395855	108362612,108370456,108372234,108375693,108385388,108395453	108366044,108370622,108372402,108375791,108385503,108395941
16	23614482	23652678	NM_024675.3	0	-	PALB2	FLJ21816,FANCN	ENSG00000083093	ENST00000261584	23614779	23652478	23614482,23619184,23625324,23632682,23634289,23635329,23637556,23640524,23640960,23646182,23649170,23649390,23652430	23614990,23619333,23625412,23632799,23634451,23635415,23637718,23640596,23641790,23647655,23649273,23649450,23652678
16	14529556	14724128	NM_002582.3	0	-	PARN	DAN	ENSG00000140694	ENST00000437198	14530573	14723982	14529556,14540744,14576494,14645877,14647921,14649510,14674730,14676037,14678203,14678605,14680174,14687157,14693760,14698002,14700340,14702137,14702914,14704500,14711446,14720962,14721125,14722028,14723453,14723963	14530629,14540938,14576684,14645952,14648008,14649566,14674800,14676148,14678279,14678648,14680218,14687235,14693817,14698083,14700383,14702176,14702980,14704666,14711507,14721044,14721193,14722108,14723531,14724128
6	83874592	83903655	NM_001199917.1	0	-	PGM3	AGM1,DKFZP434B187,PAGM	ENSG00000013375	ENST00000506587	83878952	83900987	83874592,83880023,83881655,83884092,83885680,83888391,83889528,83891454,83892563,83896726,83898332,83900527,83900905,83903541	83879042,83880197,83881778,83884206,83885779,83888475,83889686,83891650,83892697,83896794,83898517,83900733,83901042,83903655
16	88781745	88851372	NM_001142864.2	0	-	PIEZO1	KIAA0233	ENSG00000103335	ENST00000301015	88782012	88851372	88781745,88782340,88782605,88782768,88782966,88783213,88783430,88785981,88786209,88786476,88786792,88787023,88787573,88787945,88788215,88788625,88788990,88789244,88789502,88789633,88790278,88791416,88791823,88792002,88792691,88792954,88793122,88793446,88793964,88798113,88798742,88799014,88799685,88799995,88800313,88800763,88801057,88801282,88801542,88802555,88803046,88803966,88804135,88804341,88804634,88804975,88807885,88808460,88808707,88815791,88851308	88782262,88782527,88782685,88782891,88783139,88783306,88783619,88786129,88786368,88786691,88786940,88787156,88787838,88788134,88788474,88788805,88789097,88789417,88789559,88789736,88790379,88791488,88791927,88792092,88792863,88793051,88793366,88793600,88794069,88798318,88798943,88799140,88799862,88800153,88800462,88800946,88801206,88801461,88801654,88802816,88803147,88804054,88804222,88804513,88804848,88805144,88808024,88808503,88808830,88815887,88851372
1	9711789	9789172	NM_005026.3	0	+	PIK3CD	p110D	ENSG00000171608	ENST00000377346	9770513	9787104	9711789,9751524,9770481,9775598,9775906,9776497,9777016,9777594,9778751,9779978,9780169,9780668,9780799,9781184,9781501,9781818,9782032,9782301,9782585,9783182,9784026,9784333,9784861,9786966	9711860,9751629,9770654,9775827,9776136,9776677,9777166,9777684,9778973,9780075,9780300,9780719,9780967,9781306,9781645,9781918,9782211,9782414,9782664,9783350,9784150,9784479,9784994,9789172
5	67511583	67597649	NM_181523.2	0	+	PIK3R1	GRB1,p85-ALPHA,p85	ENSG00000145675	ENST00000521381	67522503	67593429	67511583,67522117,67569217,67569766,67575429,67576355,67576754,67588086,67588928,67589130,67589536,67590363,67590975,67591247,67591998,67593239	67511777,67522837,67569310,67569841,67575561,67576557,67576834,67588189,67589027,67589311,67589662,67590506,67591152,67591316,67592169,67597649
16	81812862	81996298	NM_002661.4	0	+	PLCG2		ENSG00000197943	ENST00000359376	81819594	81991603	81812862,81819547,81888048,81891867,81892720,81902818,81904456,81914514,81916873,81922776,81925076,81927313,81929411,81934216,81939007,81941289,81942020,81944124,81946201,81953088,81954802,81957089,81960686,81962162,81965101,81968033,81969773,81971362,81972405,81973496,81979779,81990299,81991560	81813029,81819787,81888192,81891961,81892768,81902903,81904540,81914558,81916946,81922878,81925195,81927399,81929532,81934385,81939112,81941379,81942196,81944325,81946321,81953269,81954874,81957199,81960783,81962229,81965259,81968136,81969983,81971508,81972520,81973664,81979868,81990484,81996298
17	43513265	43568146	NM_014798.2	0	-	PLEKHM1	KIAA0356	ENSG00000225190	ENST00000430334	43515223	43559850	43513265,43516842,43517528,43522835,43527983,43530720,43535534,43545574,43552465,43555265,43559802,43568017	43515335,43517000,43517592,43523029,43528129,43531638,43535805,43545959,43553092,43555513,43559891,43568146
14	20937537	20946165	NM_000270.3	0	+	PNP	PUNP	ENSG00000198805	ENST00000361505	20937683	20944760	20937537,20940466,20942630,20942931,20943220,20944542	20937694,20940636,20942734,20943107,20943411,20946165
10	72357103	72362531	NM_001083116.1	0	-	PRF1	PFP,P1,HPLH2	ENSG00000180644	ENST00000441259	72357808	72360658	72357103,72360119,72362400	72358937,72360688,72362531
12	133200347	133264110	NM_006231.3	0	-	POLE	POLE	ENSG00000177084	ENST00000320574	133201282	133263901	133200347,133201490,133202230,133202702,133208900,133209249,133210771,133212477,133214599,133215710,133218232,133218762,133219091,133219405,133219809,133219992,133220422,133225514,133225891,133226262,133233721,133233934,133234453,133235880,133237554,133238112,133240589,133240955,133241887,133244088,133244941,133245220,133245396,133248800,133249212,133249749,133250160,133251983,133252320,133252679,133253131,133253948,133254163,133256082,133256539,133256763,133257192,133257723,133263839	133201396,133201580,133202356,133202903,133209094,133209381,133210964,133212610,133214725,133215884,133218437,133218983,133219315,133219582,133219916,133220146,133220563,133225658,133226101,133226475,133233844,133234015,133234556,133236095,133237750,133238270,133240734,133241048,133242036,133244234,133245088,133245323,133245525,133248908,133249425,133249863,133250293,133252103,133252406,133252790,133253239,133254029,133254305,133256237,133256632,133256808,133257273,133257865,133264110
3	53195222	53226733	NM_006254.3	0	+	PRKCD		ENSG00000163932	ENST00000330452	53212438	53226282	53195222,53199119,53212419,53213592,53215222,53215459,53215716,53217136,53217467,53218889,53219619,53219942,53220182,53220619,53221355,53222735,53223073,53223888,53226123	53195444,53199231,53212553,53213792,53215283,53215622,53215748,53217222,53217597,53218990,53219716,53220043,53220356,53220711,53221418,53222874,53223262,53224017,53226733
8	48685668	48872743	NM_006904.6	0	-	PRKDC	DNPK1,p350,DNAPK,XRCC7,DNA-PKcs	ENSG00000253729	ENST00000314191	48686733	48872686	48685668,48689404,48690246,48691019,48691288,48691564,48694722,48694938,48696302,48697673,48701466,48701711,48706850,48710797,48711770,48713353,48715866,48719697,48730010,48731962,48733279,48734164,48736418,48739216,48740728,48743165,48744374,48746756,48748898,48749772,48751708,48752576,48761714,48761939,48765233,48766643,48767782,48769716,48771076,48771409,48772171,48773459,48774622,48774933,48775959,48777116,48790284,48792051,48793976,48794472,48798504,48800107,48801078,48801574,48802817,48805699,48809720,48811029,48812932,48815128,48817428,48824969,48826460,48827887,48830836,48839753,48840330,48841651,48842412,48843231,48845579,48846524,48847568,48848291,48848912,48852110,48855768,48856412,48856533,48866179,48866366,48866897,48868433,48869730,48869914,48872532	48686938,48689544,48690435,48691221,48691360,48691654,48694815,48695159,48696370,48697878,48701610,48701799,48707062,48710958,48711951,48713547,48716041,48719887,48730122,48732071,48733504,48734353,48736557,48739422,48740908,48743297,48744487,48746957,48749088,48749980,48751807,48752750,48761864,48762064,48765345,48766775,48767934,48769860,48771196,48771547,48772320,48773532,48774688,48775102,48776138,48777324,48790412,48792219,48794081,48794658,48798708,48800266,48801211,48801783,48803041,48805947,48809854,48811129,48813027,48815355,48817536,48825122,48826624,48827978,48830943,48839913,48840450,48841738,48842572,48843347,48845732,48846650,48847618,48848460,48849077,48852257,48855926,48856443,48856589,48866279,48866479,48867006,48868508,48869823,48869991,48872743
6	32808493	32811816	NM_148919.3	0	-	PSMB8	RING10,D6S216E,PSMB5i,beta5i	ENSG00000204264	ENST00000374882	32808735	32811773	32808493,32809307,32809910,32810448,32810718,32811626	32808824,32809512,32810040,32810560,32810866,32811816
15	77287464	77329671	NM_003978.3	0	+	PSTPIP1	PSTPIP,CD2BP1L,CD2BP1,CD2BP1S,H-PIP,PAPAS	ENSG00000140368	ENST00000558012	77287914	77329517	77287464,77310488,77310797,77317624,77317838,77320192,77320894,77321869,77322842,77323520,77324638,77325202,77327848,77328142,77329385	77287950,77310589,77310872,77317659,77317945,77320255,77320993,77321915,77322922,77323619,77324735,77325293,77327904,77328276,77329671
1	198608097	198726605	NM_002838.4	0	+	PTPRC	LCA,T200,GP180	ENSG00000081237	ENST00000367376	198608398	198725310	198608097,198608355,198661475,198665840,198668692,198671515,198672426,198673600,198675862,198677261,198678815,198682081,198685810,198687222,198691544,198697468,198698265,198700745,198701428,198701608,198703324,198703456,198704255,198710997,198711360,198713182,198717237,198718544,198719620,198721377,198721722,198723397,198725034	198608267,198608471,198661502,198666038,198668833,198671659,198672501,198673627,198676081,198677390,198678953,198682201,198685969,198687431,198691605,198697577,198698300,198700855,198701519,198701685,198703361,198703554,198704381,198711155,198711496,198713332,198717328,198718678,198719755,198721500,198721901,198723533,198726605
15	55495163	55562592	NM_004580.4	0	-	RAB27A	RAB27,RAM,GS2,HsT18676	ENSG00000069974	ENST00000396307	55497704	55527132	55495163,55516086,55520806,55522598,55526979,55562362	55497903,55516210,55520910,55522684,55527154,55562592
22	37621300	37640339	NM_002872.4	0	-	RAC2	EN-7	ENSG00000128340	ENST00000249071	37622712	37640188	37621300,37622710,37627270,37627971,37628840,37637626,37640153	37622079,37622843,37627430,37628034,37628958,37637698,37640339
5	131892615	131980313	NM_005732.3	0	+	RAD50	hRad50,RAD50-2	ENSG00000113522	ENST00000378823	131893016	131978056	131892615,131894975,131911468,131915008,131915553,131923253,131923615,131924378,131925322,131926915,131927568,131930560,131931264,131938991,131939611,131940497,131944306,131944808,131944974,131951694,131953761,131972806,131973772,131976363,131977869	131893145,131895059,131911620,131915194,131915758,131923382,131923781,131924572,131925529,131927098,131927726,131930736,131931502,131939181,131939738,131940691,131944417,131944901,131945088,131951822,131953986,131972892,131973915,131976497,131980313
17	56769933	56811703	NM_058216.2	0	+	RAD51C	RAD51L2,FANCO	ENSG00000108384	ENST00000337432	56770004	56811583	56769933,56772291,56774053,56780556,56787219,56798106,56801400,56809844,56811478	56770149,56772550,56774220,56780690,56787351,56798173,56801461,56809905,56811703
11	36589562	36601310	NM_000448.2	0	+	RAG1	RNF74,MGC43321	ENSG00000166349	ENST00000299440	36594854	36597986	36589562,36594840	36589672,36601310
11	36613492	36619829	NM_000536.3	0	-	RAG2		ENSG00000175097	ENST00000311485	36614134	36615718	36613492,36619651	36615745,36619829
11	64494382	64512928	NM_153819.1	0	-	RASGRP2	CALDAG-GEFI	ENSG00000068831	ENST00000354024	64494773	64510338	64494382,64494767,64496334,64497233,64497524,64502583,64503013,64503374,64504224,64506831,64507107,64507484,64508419,64508910,64509481,64510265,64512746	64494603,64494832,64496514,64497270,64497666,64502699,64503136,64503452,64504506,64506948,64507281,64507635,64508551,64508973,64509584,64510409,64512928
20	388708	411610	NM_031229.2	0	+	RBCK1	RBCK2,XAP4,RNF54,ZRANB4,UBCE7IP3,HOIL1	ENSG00000125826	ENST00000356286	389401	411074	388708,390524,398169,398375,399990,400201,401514,402770,407956,409134,409594,410993	389423,390669,398263,398574,400112,400375,401675,402882,408136,409233,409738,411610
1	145507556	145513535	NM_005105.4	0	+	RBM8A	ZNRP,BOV-1A,BOV-1B,BOV-1C,RBM8B,Y14	ENSG00000131795	ENST00000330165	145507666	145509211	145507556,145508015,145508206,145508474,145508915,145509165	145507733,145508075,145508284,145508611,145509052,145513535
8	145736666	145743210	NM_004260.3	0	-	RECQL4	RecQ4	ENSG00000160957	ENST00000428558	145736813	145743168	145736666,145737063,145737293,145737526,145737774,145738024,145738229,145738600,145738768,145738954,145739311,145739572,145739825,145740319,145740533,145740709,145741147,145741371,145742433,145742797,145742985,145743084	145736938,145737172,145737450,145737707,145737944,145738154,145738521,145738767,145738864,145739096,145739491,145739746,145739909,145740456,145740626,145740841,145741274,145742148,145742574,145742892,145743019,145743210
1	151313115	151319769	NM_000449.3	0	-	RFX5		ENSG00000143390	ENST00000290524	151314661	151318796	151313115,151315817,151316156,151316672,151316892,151317203,151317581,151318403,151318680,151318957,151319686	151315654,151315918,151316358,151316754,151317012,151317323,151317664,151318437,151318809,151319082,151319769
19	19303007	19312678	NM_003721.3	0	+	RFXANK	BLS,RFX-B,ANKRA1,F14150_1,MGC138628	ENSG00000064490	ENST00000303088	19304755	19312528	19303007,19303768,19304747,19307771,19307994,19308329,19308915,19309465,19309962,19312457	19303363,19303909,19304942,19307855,19308060,19308430,19309041,19309532,19310043,19312678
13	37393338	37403740	NM_000538.3	0	+	RFXAP		ENSG00000133111	ENST00000255476	37393494	37401890	37393338,37399564,37401779	37394094,37399672,37403740
6	49572889	49604587	NM_000324.2	0	-	RHAG	RH50A,CD241,SLC42A1	ENSG00000112077	ENST00000371175	49573525	49604525	49572889,49574560,49574862,49578736,49580109,49582399,49583336,49585780,49586891,49604368	49573543,49574634,49574933,49578858,49580247,49582566,49583484,49585931,49587075,49604587
4	40198526	40246384	NM_004310.4	0	+	RHOH	RhoH,TTF	ENSG00000168421	ENST00000381799	40245006	40245582	40198526,40244333,40244797	40198920,40244454,40246384
16	67679029	67691472	NM_001013838.1	0	+	RLTPR		ENSG00000159753	ENST00000334583	67679149	67691421	67679029,67679442,67679626,67679920,67680088,67680328,67680616,67680802,67681018,67681201,67681410,67681582,67681748,67681954,67682300,67682587,67682795,67682978,67683156,67683349,67683708,67683951,67685089,67685303,67685587,67685823,67686101,67686374,67686921,67688051,67688234,67688680,67689933,67690130,67690326,67690703,67691141,67691308	67679189,67679534,67679680,67679983,67680213,67680420,67680687,67680876,67681094,67681290,67681505,67681669,67681861,67682217,67682405,67682657,67682877,67683075,67683214,67683522,67683871,67684053,67685218,67685417,67685748,67685911,67686242,67686441,67687157,67688152,67688595,67688803,67689970,67690202,67690548,67690784,67691219,67691472
19	12917427	12924462	NM_006397.2	0	+	RNASEH2A	RNASEHI,RNHIA,RNHL,AGS4	ENSG00000104889	ENST00000221486	12917487	12924280	12917427,12917821,12918019,12918232,12920884,12921130,12923896,12924141	12917614,12917893,12918143,12918320,12921022,12921218,12924020,12924462
13	51483813	51530901	NM_024570.3	0	+	RNASEH2B	FLJ11712	ENSG00000136104	ENST00000336617	51484212	51530610	51483813,51501542,51503610,51504818,51509020,51517456,51519562,51522122,51523598,51528040,51530493	51484276,51501614,51503718,51504895,51509135,51517530,51519668,51522204,51523641,51528121,51530901
11	65485143	65488409	NM_032193.3	0	-	RNASEH2C	AYP1,AGS3	ENSG00000172922	ENST00000308418	65487253	65488229	65485143,65487515,65487712,65488057	65487280,65487635,65487888,65488409
3	196195656	196230639	NM_152617.3	0	-	RNF168	FLJ35794	ENSG00000163961	ENST00000318037	196198689	196230044	196195656,196202101,196210640,196214269,196215477,196229743	196199643,196202183,196210762,196214449,196215554,196230639
14	24616658	24629870	NM_017999.4	0	+	RNF31	ZIBRA,FLJ10111,FLJ23501,HOIP	ENSG00000092098	ENST00000324103	24616907	24629782	24616658,24617184,24617466,24617850,24618009,24618614,24619269,24619806,24620339,24620693,24620994,24624365,24624622,24624811,24626498,24626728,24627106,24627350,24629072,24629447,24629728	24617099,24617331,24617622,24617910,24618085,24618792,24619657,24620097,24620588,24620879,24621201,24624539,24624721,24624901,24626613,24626847,24627220,24627408,24629169,24629616,24629870
1	151778546	151804348	NM_005060.3	0	-	RORC	RZRG,RORG,NR1F3,TOR	ENSG00000143365	ENST00000318247	151779947	151804240	151778546,151783800,151785422,151785714,151785963,151787049,151787388,151789139,151789670,151801904,151804200	151780109,151783910,151785533,151785822,151786096,151787171,151787901,151789281,151789756,151801934,151804348
1	24018268	24022915	NM_000975.3	0	+	RPL11	L11	ENSG00000142676	ENST00000374550	24018313	24022863	24018268,24019098,24020296,24021149,24022287,24022833	24018319,24019249,24020403,24021281,24022398,24022915
3	23958294	23965187	NM_001253384.1	0	+	RPL15	RPL10,RPLY10,RPYL10,EC45,L15	ENSG00000174748	ENST00000456530	23959350	23963166	23958294,23959340,23959930,23960686,23963088	23958664,23959522,23960067,23960737,23965187
17	8280833	8286565	NM_000987.3	0	-	RPL26	L26	ENSG00000161970	ENST00000293842	8280881	8285628	8280833,8283113,8285460,8286474	8281010,8283254,8285633,8286565
3	197677051	197682721	NM_000996.2	0	+	RPL35A	L35A	ENSG00000182899	ENST00000464167	197677838	197682644	197677051,197677806,197678029,197680873,197682620	197677092,197677849,197678182,197681018,197682721
1	93297593	93307481	NM_000969.3	0	+	RPL5	L5,PPP1R135	ENSG00000122406	ENST00000370321	93297671	93307422	93297593,93298945,93299101,93300335,93301746,93303012,93306107,93307322	93297674,93299015,93299217,93300470,93301949,93303190,93306196,93307481
6	34385230	34393902	NM_001014.4	0	-	RPS10	MGC88819,S10	ENSG00000124614	ENST00000326199	34385282	34392998	34385230,34386145,34389506,34392445,34392848,34393808	34385324,34386201,34389584,34392617,34392998,34393902
19	42363987	42375484	NM_001022.3	0	+	RPS19	DBA,S19	ENSG00000105372	ENST00000598742	42364844	42375445	42363987,42364844,42365180,42373100,42373768,42375418	42364359,42364915,42365281,42373284,42373823,42375484
10	79793517	79800473	NM_033022.3	0	+	RPS24	S24	ENSG00000138326	ENST00000435275	79793659	79799964	79793517,79795109,79795268,79796951,79799961,79800372	79793662,79795175,79795478,79797062,79799983,79800473
